JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
HandLeft,-0.03541434,0.6010023,2.819028,-0.518015,0.06313086,0.8197243,-0.2360658,12184.4342
ShoulderRight,0.5256981,0.475773,3.017638,0.1174245,0.7772183,0.6179451,0.0169418,12184.4342
ElbowRight,0.638942,0.3198406,3.080662,-0.2509856,0.2162077,0.2290838,0.9153038,12184.4342
WristRight,0.7133473,0.5054168,2.932378,0.7996135,-0.1901626,0.48309,-0.3017955,12184.4342
HandRight,0.7237874,0.5578043,2.900416,0.8117102,-0.1797078,0.5117722,-0.2166124,12184.4342
HipLeft,0.2892486,-0.001789855,3.002888,0.1954243,-0.6437162,0.6984689,-0.2440898,12184.4342
KneeLeft,0.1426339,-0.3916265,2.827714,-0.2616865,0.7127624,0.01126044,-0.6506636,12184.4342
AnkleLeft,0.06254077,-0.7173648,2.677635,-0.2298575,0.7055606,0.06296453,-0.6673719,12184.4342
FootLeft,0.05044194,-0.7679951,2.558826,0,0,0,0,12184.4342
HipRight,0.4075563,-0.009850593,3.026054,-0.09639724,0.7054001,0.6765206,-0.1882504,12184.4342
KneeRight,0.472901,-0.3929936,3.159487,0.04553571,0.6374235,0.1781829,0.7482437,12184.4342
AnkleRight,0.4964027,-0.7520015,3.327947,0.1267314,0.668121,0.1791302,0.7109612,12184.4342
FootRight,0.5041687,-0.820223,3.28366,0,0,0,0,12184.4342
SpineShoulder,0.3414124,0.5159813,2.97844,0.05845728,-0.01604407,0.9952503,-0.07617117,12184.4342
HandTipLeft,-0.04149852,0.6658803,2.810207,0,0,0,0,12184.4342
ThumbLeft,-0.07761152,0.578609,2.786174,0,0,0,0,12184.4342
HandTipRight,0.7400776,0.6173675,2.873369,0,0,0,0,12184.4342
ThumbRight,0.7784415,0.5653503,2.912333,0,0,0,0,12184.4342
SpineBase,0.3405083,-0.0138774,3.026776,0.05193556,-0.01867155,0.9961392,-0.06826927,12218.5657
SpineMid,0.3313851,0.2861055,2.984974,0.05712678,-0.01902712,0.995855,-0.06817103,12218.5657
Neck,0.320778,0.5786486,2.931091,0.06222289,-0.02641561,0.9921427,-0.1052779,12218.5657
Head,0.3592726,0.6873627,2.904951,0,0,0,0,12218.5657
ShoulderLeft,0.1594779,0.4837118,2.937701,0.0385125,0.7493818,-0.6554509,0.08560196,12218.5657
ElbowLeft,-0.02893852,0.3316773,2.956319,0.392867,-0.2941331,0.180544,0.8523761,12218.5657
WristLeft,-0.04778174,0.5265058,2.8096,-0.5665216,0.1565648,0.7597882,-0.2779614,12218.5657
HandLeft,-0.05124195,0.5824736,2.783914,-0.582268,0.1040716,0.7840117,-0.1883049,12218.5657
ShoulderRight,0.5055795,0.4710646,2.98673,0.1253128,0.7703809,0.6249859,0.01423299,12218.5657
ElbowRight,0.6264306,0.3172965,3.050203,-0.2753346,0.1855442,0.2242161,0.9162377,12218.5657
WristRight,0.7019226,0.5004073,2.917419,0.8181212,-0.1747283,0.4632842,-0.2924305,12218.5657
HandRight,0.7092727,0.552783,2.877532,0.8019661,-0.2385544,0.5021717,-0.218554,12218.5657
HipLeft,0.2793227,-0.008695795,2.984757,0.1808015,-0.6402332,0.7086121,-0.2351193,12218.5657
KneeLeft,0.1355731,-0.3953595,2.805293,0.2635381,-0.6842205,-0.0281795,0.6794084,12218.5657
AnkleLeft,0.05575507,-0.7224804,2.669,-0.2170686,0.7056921,0.05117619,-0.6725035,12218.5657
FootLeft,0.04420209,-0.7703554,2.548348,0,0,0,0,12218.5657
HipRight,0.3937022,-0.01874435,2.998486,-0.1189159,0.6994272,0.6675325,-0.2259665,12218.5657
KneeRight,0.4660152,-0.3972493,3.141455,0.05445513,0.6648838,0.1912744,0.7199849,12218.5657
AnkleRight,0.4924347,-0.7537587,3.321981,0.1285305,0.6453637,0.1959096,0.7270523,12218.5657
FootRight,0.5041411,-0.821831,3.283464,0,0,0,0,12218.5657
SpineShoulder,0.3236792,0.5065917,2.946749,0.06231314,-0.02259986,0.9942216,-0.08443781,12218.5657
HandTipLeft,-0.06092409,0.648835,2.776132,0,0,0,0,12218.5657
ThumbLeft,-0.08814845,0.5588704,2.757242,0,0,0,0,12218.5657
HandTipRight,0.727008,0.6129293,2.852561,0,0,0,0,12218.5657
ThumbRight,0.759729,0.5582602,2.885625,0,0,0,0,12218.5657
SpineBase,0.3277185,-0.02475875,2.99212,0.08941815,-0.02654384,0.9932535,-0.06890073,12251.5106
SpineMid,0.3154777,0.2748714,2.949219,0.08036751,-0.02591516,0.9940267,-0.06913963,12251.5106
Neck,0.3020636,0.5670634,2.894709,0.07131254,-0.03201058,0.9913273,-0.1056412,12251.5106
Head,0.3371045,0.6760741,2.867749,0,0,0,0,12251.5106
ShoulderLeft,0.1428253,0.4740943,2.90529,0.04805714,0.7468451,-0.6585907,0.07855664,12251.5106
ElbowLeft,-0.04351457,0.3224069,2.921649,0.3904904,-0.3057115,0.1805307,0.8493918,12251.5106
WristLeft,-0.06005389,0.5113312,2.775501,-0.5000041,0.1395969,0.8028265,-0.2932205,12251.5106
HandLeft,-0.06510649,0.5662125,2.744099,-0.5126796,0.1011235,0.8183895,-0.2391074,12251.5106
ShoulderRight,0.4890445,0.4674515,2.961653,0.1476531,0.7554621,0.6374555,0.03355948,12251.5106
ElbowRight,0.6084241,0.3160411,3.022192,-0.2705561,0.2149471,0.2284597,0.9101666,12251.5106
WristRight,0.6774793,0.4947155,2.880796,0.8136825,-0.1995622,0.4616797,-0.2914577,12251.5106
HandRight,0.6914352,0.5472155,2.852346,0.8382744,-0.1513229,0.4747227,-0.2214401,12251.5106
HipLeft,0.2654228,-0.02179002,2.945876,0.1936826,-0.6474254,0.6939781,-0.248439,12251.5106
KneeLeft,0.1209873,-0.4156559,2.762094,0.2637082,-0.7064437,-0.02184225,0.6564436,12251.5106
AnkleLeft,0.04398064,-0.736013,2.647791,0.1979592,-0.6914978,-0.03891028,0.6936347,12251.5106
FootLeft,0.02911515,-0.7792252,2.524951,0,0,0,0,12251.5106
HipRight,0.3823837,-0.02725781,2.968445,-0.09047973,0.6941399,0.6861899,-0.1978042,12251.5106
KneeRight,0.4569246,-0.4003883,3.116546,0.04967694,0.6361402,0.2015223,0.743133,12251.5106
AnkleRight,0.4871351,-0.7596536,3.317,0.1279613,0.6062468,0.2194657,0.7536084,12251.5106
FootRight,0.505626,-0.8259313,3.279668,0,0,0,0,12251.5106
SpineShoulder,0.3056335,0.4951002,2.910495,0.07131226,-0.02824191,0.9934201,-0.08504994,12251.5106
HandTipLeft,-0.07969522,0.6329709,2.733897,0,0,0,0,12251.5106
ThumbLeft,-0.1031465,0.5388463,2.71176,0,0,0,0,12251.5106
HandTipRight,0.7050291,0.6037895,2.817547,0,0,0,0,12251.5106
ThumbRight,0.749929,0.5624489,2.8729,0,0,0,0,12251.5106
SpineBase,0.3113564,-0.03462674,2.96191,0.05261304,-0.0283378,0.9955526,-0.07282799,12284.33
SpineMid,0.2965194,0.2659428,2.916878,0.06569093,-0.02929237,0.9947752,-0.07244932,12284.33
Neck,0.2804299,0.5590131,2.859796,0.07899763,-0.03755159,0.9901734,-0.1091137,12284.33
Head,0.3182685,0.6694506,2.835826,0,0,0,0,12284.33
ShoulderLeft,0.1223707,0.4625101,2.867537,0.04228717,0.752321,-0.6513057,0.08958626,12284.33
ElbowLeft,-0.05604144,0.3096202,2.8889,0.3736759,-0.3135015,0.1906564,0.8518998,12284.33
WristLeft,-0.07881019,0.4984737,2.732191,-0.5243853,0.1479852,0.7798428,-0.3081648,12284.33
HandLeft,-0.0815517,0.5526907,2.707002,-0.5396985,0.09963258,0.8134498,-0.1926093,12284.33
ShoulderRight,0.4653128,0.4588837,2.928416,0.1515623,0.7564825,0.6352199,0.03547483,12284.33
ElbowRight,0.572421,0.2883491,3.004543,-0.224815,0.1706269,0.231083,0.9310991,12284.33
WristRight,0.6641451,0.4900174,2.858588,0.8429947,-0.182631,0.4116192,-0.2942373,12284.33
HandRight,0.6738551,0.5420516,2.823554,0.8408138,-0.2171508,0.4504489,-0.2073002,12284.33
HipLeft,0.2511361,-0.03042493,2.919948,0.1830244,-0.6440052,0.7036183,-0.238077,12284.33
KneeLeft,0.1153513,-0.4182197,2.74593,0.2539963,-0.6852118,-0.03072654,0.6819287,12284.33
AnkleLeft,0.02977892,-0.7744064,2.609047,-0.2070435,0.7108371,0.04149654,-0.6709111,12284.33
FootLeft,0.02341712,-0.8072418,2.490707,0,0,0,0,12284.33
HipRight,0.3640998,-0.0380816,2.933609,-0.1156217,0.6895359,0.676624,-0.2309805,12284.33
KneeRight,0.4479655,-0.4010932,3.091195,0.05779229,0.6618046,0.2190353,0.7146317,12284.33
AnkleRight,0.4858038,-0.7608677,3.313529,0.1329968,0.5973402,0.2422169,0.7528794,12284.33
FootRight,0.5057966,-0.826728,3.279722,0,0,0,0,12284.33
SpineShoulder,0.2846659,0.4868365,2.876259,0.07894659,-0.03357991,0.9923905,-0.08832248,12284.33
HandTipLeft,-0.09894027,0.616914,2.69762,0,0,0,0,12284.33
ThumbLeft,-0.1197778,0.5250367,2.676615,0,0,0,0,12284.33
HandTipRight,0.6862741,0.600121,2.792408,0,0,0,0,12284.33
ThumbRight,0.7282628,0.5550593,2.847143,0,0,0,0,12284.33
SpineBase,0.2937301,-0.03853086,2.933616,0.08468129,-0.03449186,0.9928305,-0.07698706,12319.4712
SpineMid,0.2768279,0.2619456,2.885239,0.07935516,-0.03407846,0.9932704,-0.07717095,12319.4712
Neck,0.2590532,0.5548511,2.82505,0.07430248,-0.03992951,0.9898866,-0.1140588,12319.4712
Head,0.2894159,0.6630611,2.795655,0,0,0,0,12319.4712
ShoulderLeft,0.09936567,0.4556064,2.833371,0.04485609,0.7566404,-0.6454966,0.09390017,12319.4712
ElbowLeft,-0.08049311,0.2970152,2.846602,0.3708128,-0.3362466,0.1797654,0.8468297,12319.4712
WristLeft,-0.1013624,0.4845055,2.687362,-0.5774322,0.1761789,0.739124,-0.2987116,12319.4712
HandLeft,-0.1057613,0.542173,2.662962,-0.6019803,0.09373391,0.7726364,-0.1785124,12319.4712
ShoulderRight,0.4371859,0.4549926,2.8887,0.1474643,0.7587346,0.6339961,0.02499935,12319.4712
ElbowRight,0.5596825,0.28719,2.983982,-0.2399343,0.1771572,0.2745039,0.9141632,12319.4712
WristRight,0.6369902,0.4809341,2.820524,0.8169892,-0.2161015,0.4450458,-0.2962481,12319.4712
HandRight,0.6507322,0.5305086,2.79304,0.8463076,-0.1573751,0.4568903,-0.22416,12319.4712
HipLeft,0.2326081,-0.03685509,2.888031,0.1912479,-0.651979,0.6887745,-0.2528585,12319.4712
KneeLeft,0.09211942,-0.4238486,2.693562,0.2713796,-0.6957703,-0.03724939,0.6639799,12319.4712
AnkleLeft,0.02902762,-0.7786622,2.593524,0.1566301,-0.7061225,-0.03354545,0.6897338,12319.4712
FootLeft,0.02118929,-0.8224202,2.474815,0,0,0,0,12319.4712
HipRight,0.3478612,-0.03955374,2.909025,-0.09024213,0.6818727,0.6951658,-0.208927,12319.4712
KneeRight,0.4304216,-0.3939956,3.042935,0.03298531,0.6393406,0.204703,0.7404404,12319.4712
AnkleRight,0.4809869,-0.7462085,3.29602,0.1330969,0.5672261,0.28102,0.7626058,12319.4712
FootRight,0.509486,-0.8231322,3.268664,0,0,0,0,12319.4712
SpineShoulder,0.2636669,0.4827293,2.842267,0.07415832,-0.03641613,0.992196,-0.09338874,12319.4712
HandTipLeft,-0.1258251,0.6033551,2.644902,0,0,0,0,12319.4712
ThumbLeft,-0.1411283,0.5120698,2.639182,0,0,0,0,12319.4712
HandTipRight,0.6659729,0.5860413,2.76333,0,0,0,0,12319.4712
ThumbRight,0.7091877,0.5517794,2.81,0,0,0,0,12319.4712
SpineBase,0.2753932,-0.03684476,2.90455,0.05575449,-0.03583774,0.9943554,-0.08285202,12351.4683
SpineMid,0.256473,0.2631904,2.853076,0.06849188,-0.03689649,0.9935593,-0.08238599,12351.4683
Neck,0.236652,0.5554885,2.789542,0.0817182,-0.04470078,0.9884819,-0.1192799,12351.4683
Head,0.2671059,0.6627316,2.758931,0,0,0,0,12351.4683
ShoulderLeft,0.07354826,0.4541098,2.794381,0.03907903,0.7580303,-0.642313,0.1062865,12351.4683
ElbowLeft,-0.1056289,0.2654932,2.804889,0.3368791,-0.3399383,0.1558838,0.8640918,12351.4683
WristLeft,-0.1180076,0.4762789,2.650736,-0.5417559,0.1563861,0.7807919,-0.2690874,12351.4683
HandLeft,-0.1233035,0.5311664,2.622159,-0.5587823,0.1005676,0.7934977,-0.2191118,12351.4683
ShoulderRight,0.417347,0.4561307,2.855742,0.1517105,0.7575119,0.6344619,0.02485651,12351.4683
ElbowRight,0.541854,0.3074787,2.928086,-0.2790677,0.1896773,0.2509817,0.9072773,12351.4683
WristRight,0.6168685,0.4760195,2.791052,0.8162305,-0.1964731,0.4477361,-0.3077312,12351.4683
HandRight,0.6267011,0.5311368,2.757223,0.8277744,-0.1926924,0.485885,-0.2038993,12351.4683
HipLeft,0.2151068,-0.03588122,2.862535,0.1763529,-0.6578536,0.6895327,-0.2463188,12351.4683
KneeLeft,0.08554441,-0.4194839,2.674964,0.2604752,-0.6803838,-0.04822148,0.6833046,12351.4683
AnkleLeft,0.0282181,-0.7786132,2.590615,0.1356738,-0.7061207,-0.02471642,0.6945325,12351.4683
FootLeft,0.02020505,-0.8277632,2.473438,0,0,0,0,12351.4683
HipRight,0.3290795,-0.03689163,2.876312,-0.107347,0.66881,0.6986346,-0.2303899,12351.4683
KneeRight,0.4194815,-0.3870526,3.012992,0.03424723,0.66019,0.2143952,0.7190347,12351.4683
AnkleRight,0.4772477,-0.7347496,3.270463,0.123619,0.5497292,0.2939879,0.7720668,12351.4683
FootRight,0.5096324,-0.8183317,3.255822,0,0,0,0,12351.4683
SpineShoulder,0.2417738,0.4835403,2.807621,0.08154643,-0.0409874,0.9909581,-0.09834782,12351.4683
HandTipLeft,-0.1386189,0.5955381,2.603024,0,0,0,0,12351.4683
ThumbLeft,-0.1633144,0.5061492,2.596039,0,0,0,0,12351.4683
HandTipRight,0.6458537,0.5894522,2.723374,0,0,0,0,12351.4683
ThumbRight,0.6886494,0.5502203,2.781333,0,0,0,0,12351.4683
SpineBase,0.2562221,-0.03143362,2.872393,0.06939234,-0.03507904,0.9937922,-0.07956947,12384.1787
SpineMid,0.2384321,0.2671536,2.82297,0.07274941,-0.03534766,0.993552,-0.0794505,12384.1787
Neck,0.2199619,0.5580463,2.761705,0.07653576,-0.04156272,0.9893708,-0.1164484,12384.1787
Head,0.2432579,0.6624793,2.726067,0,0,0,0,12384.1787
ShoulderLeft,0.05661078,0.4571628,2.766373,0.03804826,0.7582363,-0.6426383,0.1031793,12384.1787
ElbowLeft,-0.1142145,0.2662461,2.787526,0.3111405,-0.3613577,0.1784362,0.8606816,12384.1787
WristLeft,-0.1387582,0.4708838,2.607698,-0.5465987,0.1666319,0.7584867,-0.3133073,12384.1787
HandLeft,-0.1454967,0.5221148,2.578423,-0.5693343,0.1032083,0.7792134,-0.2409,12384.1787
ShoulderRight,0.398681,0.4611357,2.822661,0.1430574,0.754675,0.6400354,0.01884044,12384.1787
ElbowRight,0.5122671,0.3024995,2.908338,-0.2362388,0.1878759,0.2682618,0.9148384,12384.1787
WristRight,0.5907992,0.4756239,2.758894,0.8059334,-0.2038563,0.456558,-0.3169682,12384.1787
HandRight,0.6063312,0.5267572,2.725855,0.8258553,-0.1747904,0.474227,-0.2500401,12384.1787
HipLeft,0.195745,-0.03223395,2.8291,0.1806376,-0.6649446,0.6796985,-0.2514531,12384.1787
KneeLeft,0.07700718,-0.4157078,2.652592,0.2466522,-0.6959733,-0.04396722,0.6729419,12384.1787
AnkleLeft,0.02701188,-0.776989,2.586878,0.111176,-0.7068063,-0.01443158,0.6984672,12384.1787
FootLeft,0.01952968,-0.8307263,2.47224,0,0,0,0,12384.1787
HipRight,0.3104626,-0.02992147,2.845591,-0.1018902,0.6636171,0.7085981,-0.2170701,12384.1787
KneeRight,0.4018638,-0.3770727,2.9551,0.00614592,0.6522258,0.1935994,0.7328595,12384.1787
AnkleRight,0.4639606,-0.712754,3.226335,0.1685863,0.6379291,0.2943358,0.6913694,12384.1787
FootRight,0.4726932,-0.7499485,3.114676,0,0,0,0,12384.1787
SpineShoulder,0.2247195,0.4864479,2.779193,0.07634764,-0.03821437,0.9917547,-0.09556894,12384.1787
HandTipLeft,-0.1652335,0.5845769,2.553972,0,0,0,0,12384.1787
ThumbLeft,-0.1842156,0.4940824,2.553423,0,0,0,0,12384.1787
HandTipRight,0.625413,0.5825475,2.686327,0,0,0,0,12384.1787
ThumbRight,0.6658585,0.5395883,2.739857,0,0,0,0,12384.1787
SpineBase,0.2366686,-0.02369098,2.846957,0.07996728,-0.04005956,0.9922401,-0.08637168,12418.4736
SpineMid,0.2166445,0.2756394,2.792751,0.07213008,-0.03937632,0.9928406,-0.08668528,12418.4736
Neck,0.1959021,0.5671087,2.726253,0.06478963,-0.04436979,0.9890218,-0.1251781,12418.4736
Head,0.2215291,0.6708024,2.690051,0,0,0,0,12418.4736
ShoulderLeft,0.03763508,0.4610108,2.735937,0.04938864,0.7693405,-0.6283866,0.1039531,12418.4736
ElbowLeft,-0.1381037,0.2740225,2.736581,0.3373797,-0.3698482,0.1477594,0.852968,12418.4736
WristLeft,-0.1556325,0.4753776,2.575006,-0.5153596,0.1508932,0.7896066,-0.2969126,12418.4736
HandLeft,-0.1633133,0.5282592,2.542231,-0.5336139,0.09828693,0.7981519,-0.2618195,12418.4736
ShoulderRight,0.3697265,0.473409,2.780781,0.1370819,0.7505363,0.6464548,-0.0001614051,12418.4736
ElbowRight,0.5070193,0.2994247,2.897364,-0.2448706,0.1732586,0.3043965,0.9040811,12418.4736
WristRight,0.5743633,0.4839894,2.727347,0.7979336,-0.234447,0.4674221,-0.2997548,12418.4736
HandRight,0.5901722,0.534417,2.691757,0.819476,-0.1899371,0.4734884,-0.2611355,12418.4736
HipLeft,0.1750074,-0.02513321,2.80213,0.1799116,-0.6657632,0.6768857,-0.2573265,12418.4736
KneeLeft,0.06817278,-0.4160972,2.63574,-0.2280757,0.7085593,0.04244195,-0.6664262,12418.4736
AnkleLeft,0.02645347,-0.7775804,2.585069,0.08928981,-0.7059332,-0.008436454,0.7025771,12418.4736
FootLeft,0.01965823,-0.8335817,2.473308,0,0,0,0,12418.4736
HipRight,0.2924155,-0.02170674,2.821568,-0.08488534,0.662636,0.7134299,-0.2114845,12418.4736
KneeRight,0.383143,-0.3657838,2.898495,-0.02469487,0.6487154,0.1638052,0.7427828,12418.4736
AnkleRight,0.4581591,-0.6918385,3.177619,0.1673999,0.6400318,0.3127592,0.6815557,12418.4736
FootRight,0.4646839,-0.7297644,3.065928,0,0,0,0,12418.4736
SpineShoulder,0.2012206,0.4953938,2.745087,0.06450382,-0.04126587,0.991631,-0.103944,12418.4736
HandTipLeft,-0.187287,0.5889336,2.511727,0,0,0,0,12418.4736
ThumbLeft,-0.2045225,0.5000057,2.513917,0,0,0,0,12418.4736
HandTipRight,0.607305,0.5907065,2.651972,0,0,0,0,12418.4736
ThumbRight,0.6501644,0.5505936,2.7025,0,0,0,0,12418.4736
SpineBase,0.2194194,-0.01333454,2.82144,0.05045007,-0.03671945,0.9941744,-0.08788449,12451.4939
SpineMid,0.2001141,0.2821745,2.767731,0.06461404,-0.03796825,0.9933544,-0.08735225,12451.4939
Neck,0.1802382,0.5699727,2.702068,0.07939634,-0.04507384,0.9879957,-0.1246154,12451.4939
Head,0.2012478,0.6731174,2.664183,0,0,0,0,12451.4939
ShoulderLeft,0.0193393,0.4695672,2.709092,0.04560487,0.7589548,-0.6405905,0.1074783,12451.4939
ElbowLeft,-0.1491106,0.2810429,2.720386,0.3165358,-0.3760596,0.1653185,0.8550171,12451.4939
WristLeft,-0.1693953,0.484479,2.543985,-0.5167367,0.159071,0.7808185,-0.3130529,12451.4939
HandLeft,-0.1754973,0.5360059,2.512978,-0.535908,0.104837,0.799392,-0.250568,12451.4939
ShoulderRight,0.3613069,0.4784652,2.767275,0.1543847,0.7457452,0.6478291,0.01861961,12451.4939
ElbowRight,0.4883393,0.3104536,2.840366,-0.2577683,0.2079664,0.2382566,0.9129837,12451.4939
WristRight,0.5559276,0.4945339,2.69388,0.7845036,-0.1875176,0.510473,-0.2980077,12451.4939
HandRight,0.572755,0.5486102,2.65791,0.7968041,-0.164631,0.5177916,-0.2643703,12451.4939
HipLeft,0.159827,-0.01612385,2.780533,-0.1689388,0.675572,-0.6724427,0.2507648,12451.4939
KneeLeft,0.06323994,-0.4154621,2.631187,0.2038199,-0.699293,-0.04135978,0.6839124,12451.4939
AnkleLeft,0.02674419,-0.7772552,2.584396,0.08052879,-0.7010152,-0.01038935,0.7085088,12451.4939
FootLeft,0.0192697,-0.8339583,2.473997,0,0,0,0,12451.4939
HipRight,0.2734587,-0.01016304,2.791882,-0.1122741,0.6480966,0.7163137,-0.232938,12451.4939
KneeRight,0.3676506,-0.3545025,2.83602,-0.0550948,0.6714789,0.1353783,0.7264662,12451.4939
AnkleRight,0.4411763,-0.676148,3.120394,0.1694268,0.6290599,0.3194996,0.6881121,12451.4939
FootRight,0.4504778,-0.7139721,3.00904,0,0,0,0,12451.4939
SpineShoulder,0.1853222,0.4991634,2.720664,0.07916235,-0.04181601,0.9906005,-0.1034179,12451.4939
HandTipLeft,-0.1993276,0.5951802,2.482477,0,0,0,0,12451.4939
ThumbLeft,-0.2151469,0.5024041,2.485125,0,0,0,0,12451.4939
HandTipRight,0.5935853,0.6045069,2.621379,0,0,0,0,12451.4939
ThumbRight,0.6204181,0.5424616,2.672,0,0,0,0,12451.4939
SpineBase,0.2034985,-0.004171548,2.797986,0.07286047,-0.03879482,0.9923859,-0.09141394,12484.2671
SpineMid,0.1843656,0.2903656,2.741773,0.06883233,-0.0384235,0.9926735,-0.09157062,12484.2671
Neck,0.1648036,0.5768698,2.673628,0.06535389,-0.04304384,0.9884328,-0.1299108,12484.2671
Head,0.1845244,0.6817659,2.63696,0,0,0,0,12484.2671
ShoulderLeft,0.003777287,0.4778307,2.684819,0.0561384,0.7576914,-0.6419372,0.1032903,12484.2671
ElbowLeft,-0.1625549,0.2844039,2.696122,0.3080745,-0.3797771,0.1623411,0.8570326,12484.2671
WristLeft,-0.1810145,0.4919229,2.519332,-0.512643,0.1583559,0.7854528,-0.3085195,12484.2671
HandLeft,-0.1874626,0.5470237,2.485634,-0.5309515,0.1060183,0.8015827,-0.2536055,12484.2671
ShoulderRight,0.3395812,0.4932426,2.729853,0.1454701,0.7333544,0.6641004,-0.0007250963,12484.2671
ElbowRight,0.4813089,0.3196896,2.823456,-0.2622358,0.2017573,0.2718178,0.9036822,12484.2671
WristRight,0.5391179,0.5096586,2.659647,0.7932876,-0.2271997,0.4895767,-0.2817619,12484.2671
HandRight,0.5555883,0.5613314,2.627036,0.8186349,-0.1623137,0.4879574,-0.2557119,12484.2671
HipLeft,0.1423901,-0.006568972,2.754138,0.1735139,-0.6695817,0.673768,-0.2599807,12484.2671
KneeLeft,0.05506795,-0.4124581,2.623696,-0.1812176,0.7215451,0.02862817,-0.6676176,12484.2671
AnkleLeft,0.02699482,-0.7767698,2.583402,0.0657047,-0.694173,-0.01282986,0.7166883,12484.2671
FootLeft,0.01873834,-0.8363156,2.475034,0,0,0,0,12484.2671
HipRight,0.2594844,-0.001720363,2.771536,-0.08742164,0.6578439,0.7156363,-0.2178614,12484.2671
KneeRight,0.3558955,-0.3512672,2.78462,-0.08819864,0.6577665,0.1026289,0.7409666,12484.2671
AnkleRight,0.4119479,-0.673262,3.0725,0.1916579,0.636956,0.3059728,0.6811276,12484.2671
FootRight,0.4187875,-0.7114182,2.960933,0,0,0,0,12484.2671
SpineShoulder,0.1697887,0.5064213,2.692836,0.06506611,-0.04024957,0.9911417,-0.1085566,12484.2671
HandTipLeft,-0.2057684,0.6088731,2.456522,0,0,0,0,12484.2671
ThumbLeft,-0.2262718,0.5137349,2.456292,0,0,0,0,12484.2671
HandTipRight,0.5711124,0.6170915,2.58824,0,0,0,0,12484.2671
ThumbRight,0.6081283,0.5701311,2.637167,0,0,0,0,12484.2671
SpineBase,0.1922858,0.003300357,2.777606,0.05586249,-0.03531627,0.9939685,-0.08751397,12518.3204
SpineMid,0.1742589,0.2963029,2.72453,0.06534536,-0.0361498,0.9933902,-0.08717296,12518.3204
Neck,0.1557977,0.5813842,2.659359,0.07538688,-0.04235912,0.9883218,-0.1254692,12518.3204
Head,0.1718798,0.6849464,2.620618,0,0,0,0,12518.3204
ShoulderLeft,-0.008209792,0.4817548,2.667318,0.04866634,0.758249,-0.6415604,0.1053104,12518.3204
ElbowLeft,-0.1794578,0.2915696,2.664243,0.3285549,-0.3883362,0.1432145,0.8489619,12518.3204
WristLeft,-0.189018,0.4971928,2.500141,-0.5135351,0.1635896,0.7917233,-0.2875665,12518.3204
HandLeft,-0.1921747,0.5513872,2.465625,-0.524209,0.1312431,0.8040069,-0.2480988,12518.3204
ShoulderRight,0.334193,0.4975581,2.720526,0.1510497,0.733553,0.6625192,0.01234161,12518.3204
ElbowRight,0.4732682,0.3311143,2.798267,-0.2738604,0.2163838,0.252609,0.902423,12518.3204
WristRight,0.5272754,0.5173105,2.643429,0.7742031,-0.210706,0.5251972,-0.2835144,12518.3204
HandRight,0.5347899,0.5667017,2.606317,0.7740733,-0.220626,0.545546,-0.2334832,12518.3204
HipLeft,0.1322625,-0.0006185927,2.736198,-0.1677726,0.6799411,-0.6670979,0.2539937,12518.3204
KneeLeft,0.04598165,-0.4153391,2.618017,-0.1674209,0.7159005,0.02141435,-0.6774939,12518.3204
AnkleLeft,0.02716623,-0.7764338,2.583251,0.05182315,-0.6881747,-0.01684929,0.7234958,12518.3204
FootLeft,0.01877479,-0.8372787,2.477742,0,0,0,0,12518.3204
HipRight,0.2474079,0.007241149,2.748629,-0.1074693,0.6461331,0.7211295,-0.2256871,12518.3204
KneeRight,0.3478731,-0.3443717,2.735399,-0.117216,0.6436787,0.07625174,0.752412,12518.3204
AnkleRight,0.3868842,-0.6616849,3.030921,0.2113701,0.6287607,0.3014968,0.6848959,12518.3204
FootRight,0.3956134,-0.6994594,2.919329,0,0,0,0,12518.3204
SpineShoulder,0.1605063,0.5112815,2.677841,0.07515084,-0.03935945,0.9909642,-0.1038897,12518.3204
HandTipLeft,-0.2099994,0.608534,2.434543,0,0,0,0,12518.3204
ThumbLeft,-0.2336444,0.5222219,2.43304,0,0,0,0,12518.3204
HandTipRight,0.5475132,0.6207686,2.566837,0,0,0,0,12518.3204
ThumbRight,0.5799752,0.5651159,2.606823,0,0,0,0,12518.3204
SpineBase,0.1829453,0.01147141,2.761196,0.06901936,-0.03923211,0.9929773,-0.08771145,12551.3245
SpineMid,0.1632925,0.3046065,2.707556,0.06846329,-0.03918298,0.9930158,-0.08773343,12551.3245
Neck,0.1432875,0.5895787,2.642135,0.06853432,-0.04408765,0.9886993,-0.125829,12551.3245
Head,0.1597549,0.693271,2.603304,0,0,0,0,12551.3245
ShoulderLeft,-0.01930508,0.4879908,2.65153,0.05132466,0.7626321,-0.6364459,0.1034145,12551.3245
ElbowLeft,-0.1882668,0.301233,2.643258,0.3331009,-0.3942645,0.1358906,0.8456554,12551.3245
WristLeft,-0.1967149,0.5087035,2.479122,-0.5195525,0.1665033,0.7886636,-0.2834636,12551.3245
HandLeft,-0.2013761,0.5645704,2.446324,-0.5362503,0.1146491,0.8015674,-0.2382876,12551.3245
ShoulderRight,0.321113,0.5104011,2.698017,0.143301,0.7251133,0.6735498,0.002483877,12551.3245
ElbowRight,0.4700264,0.3455679,2.779812,-0.2890515,0.2124297,0.2613164,0.8961231,12551.3245
