JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
Head,0.01105285,0.6167462,2.800225,0,0,0,0,21982.7736
ShoulderLeft,-0.2102703,0.3618499,2.837133,0.03257045,0.7708021,-0.6362224,-0.004932773,21982.7736
ElbowLeft,-0.4442544,0.3045605,2.885363,0.5650091,-0.169981,0.2533168,0.7666171,21982.7736
WristLeft,-0.5462093,0.5355484,2.723827,0.5382095,-0.3120747,0.7717801,-0.1315115,21982.7736
HandLeft,-0.5772948,0.6409746,2.69789,0.5451843,-0.1812456,0.8182546,-0.01958354,21982.7736
ShoulderRight,0.1850694,0.360118,2.793474,-0.03881473,0.7716376,0.6298589,-0.07966555,21982.7736
ElbowRight,0.4080607,0.3061692,2.750082,-0.6162232,0.234464,0.06886872,0.7487007,21982.7736
WristRight,0.5570775,0.4751164,2.629805,-0.5604988,0.4113005,0.7187666,-0.006898801,21982.7736
HandRight,0.5829452,0.5467259,2.615969,-0.6210715,0.1895449,0.7595736,0.03729433,21982.7736
HipLeft,-0.09794134,-0.151409,2.816659,0.1252261,-0.6798624,0.7078424,-0.1451368,21982.7736
KneeLeft,-0.1705513,-0.5828006,2.808388,0.06722984,-0.6816037,0.05003762,0.7269064,21982.7736
AnkleLeft,-0.2065863,-0.9536614,2.812305,0.03315798,-0.6537054,0.03566181,0.7551808,21982.7736
FootLeft,-0.2286259,-1.013392,2.700945,0,0,0,0,21982.7736
HipRight,0.05879447,-0.1531014,2.806783,-0.1667163,0.6803792,0.6918144,-0.1751652,21982.7736
KneeRight,0.1501672,-0.5952322,2.800773,-0.07451747,0.7250525,0.06955416,0.6811081,21982.7736
AnkleRight,0.1956706,-0.9695872,2.819563,-0.02579302,0.6970319,0.06002478,0.7140576,21982.7736
FootRight,0.2051719,-1.030777,2.725521,0,0,0,0,21982.7736
SpineShoulder,-0.007739201,0.4007499,2.825465,-0.05465711,0.01176125,0.9980287,-0.02851418,21982.7736
HandTipLeft,-0.5962985,0.7321978,2.703688,0,0,0,0,21982.7736
ThumbLeft,-0.5172927,0.6549932,2.655429,0,0,0,0,21982.7736
HandTipRight,0.6239298,0.6204774,2.616155,0,0,0,0,21982.7736
ThumbRight,0.52054,0.5592805,2.580667,0,0,0,0,21982.7736
SpineBase,-0.0304748,-0.1537682,2.849754,-0.0257972,0.007531097,0.9994677,-0.01849783,22017.0164
SpineMid,-0.02594521,0.1672272,2.837751,-0.03526469,0.007706003,0.9991785,-0.01842566,22017.0164
Neck,-0.02244332,0.4799274,2.812587,-0.04504695,0.007592884,0.9974057,-0.05563301,22017.0164
Head,0.003404767,0.6183006,2.794025,0,0,0,0,22017.0164
ShoulderLeft,-0.2243039,0.3693916,2.828481,0.03048195,0.762952,-0.6456798,0.008533266,22017.0164
ElbowLeft,-0.4669478,0.3900708,2.837777,0.6913852,-0.2086219,0.2537987,0.6434668,22017.0164
WristLeft,-0.5545796,0.5671193,2.708109,0.5239181,-0.3285869,0.7746814,-0.131944,22017.0164
HandLeft,-0.5740496,0.6640634,2.68871,0.552619,-0.1351705,0.8219811,-0.02623282,22017.0164
ShoulderRight,0.1698369,0.3542105,2.793485,-0.02798409,0.7843878,0.6148903,-0.07656712,22017.0164
ElbowRight,0.3874207,0.2726637,2.760679,-0.5641014,0.2482731,0.08966549,0.7823747,22017.0164
WristRight,0.5501958,0.4212201,2.63377,-0.531949,0.455872,0.7135224,-0.009841001,22017.0164
HandRight,0.5833837,0.4908255,2.623235,-0.575781,0.2177645,0.7846311,0.0735449,22017.0164
HipLeft,-0.1090705,-0.1505492,2.817065,0.1268566,-0.6773326,0.7090852,-0.1494186,22017.0164
KneeLeft,-0.1795733,-0.5843492,2.810914,0.06320918,-0.6859613,0.05028332,0.7231412,22017.0164
AnkleLeft,-0.2065561,-0.954412,2.812407,0.02631163,-0.6504714,0.02521058,0.7586561,22017.0164
FootLeft,-0.2281053,-1.013422,2.701178,0,0,0,0,22017.0164
HipRight,0.04875718,-0.1530197,2.808956,-0.1579213,0.6820264,0.6922865,-0.1750439,22017.0164
KneeRight,0.1384303,-0.5950671,2.797813,-0.07784582,0.72074,0.06379967,0.6858596,22017.0164
AnkleRight,0.1929095,-0.9731437,2.819961,-0.03058967,0.6987533,0.07074938,0.711198,22017.0164
FootRight,0.2026064,-1.03091,2.72252,0,0,0,0,22017.0164
SpineShoulder,-0.02322875,0.4029129,2.821241,-0.0449732,0.007319401,0.9983597,-0.03466423,22017.0164
HandTipLeft,-0.5874552,0.7529298,2.694981,0,0,0,0,22017.0164
ThumbLeft,-0.5195664,0.6624028,2.6446,0,0,0,0,22017.0164
HandTipRight,0.6244153,0.5657473,2.622367,0,0,0,0,22017.0164
ThumbRight,0.5258444,0.5017934,2.583389,0,0,0,0,22017.0164
SpineBase,-0.0420872,-0.15157,2.852943,-0.01709345,0.01189915,0.9994956,-0.02397543,22049.5935
SpineMid,-0.03471126,0.1691287,2.83742,-0.02680142,0.01213148,0.9992824,-0.02385871,22049.5935
Neck,-0.02892229,0.4816644,2.809634,-0.03704307,0.01065466,0.9974856,-0.05947095,22049.5935
Head,-0.003755776,0.6194307,2.787063,0,0,0,0,22049.5935
ShoulderLeft,-0.2320944,0.3731081,2.82108,0.02474483,0.7594913,-0.6497169,0.02070134,22049.5935
ElbowLeft,-0.4688969,0.3910737,2.836452,0.6873453,-0.1951479,0.2555434,0.6512844,22049.5935
WristLeft,-0.5565605,0.5887363,2.697389,0.532241,-0.3122239,0.7753362,-0.134497,22049.5935
HandLeft,-0.5696704,0.6747945,2.679762,0.5668407,-0.1181851,0.8143443,-0.03958905,22049.5935
ShoulderRight,0.1590982,0.3524649,2.793494,-0.02334485,0.7913041,0.6063173,-0.07531401,22049.5935
ElbowRight,0.3516503,0.2364119,2.77957,-0.4807602,0.2484315,0.1061253,0.8341995,22049.5935
WristRight,0.5349293,0.3647469,2.650018,-0.520504,0.5015768,0.6908429,0.0152433,22049.5935
HandRight,0.5782021,0.4377409,2.630852,-0.5853616,0.2755577,0.7595298,0.06733659,22049.5935
HipLeft,-0.1217763,-0.1479477,2.818895,0.1256933,-0.6741564,0.710692,-0.1569439,22049.5935
KneeLeft,-0.1874382,-0.5804652,2.814929,0.05728005,-0.6928859,0.04902452,0.7170947,22049.5935
AnkleLeft,-0.2069175,-0.9536366,2.814057,0.02056455,-0.6501555,0.01607053,0.7593527,22049.5935
FootLeft,-0.2274323,-1.013466,2.702538,0,0,0,0,22049.5935
HipRight,0.03840436,-0.151237,2.813478,-0.1484764,0.684766,0.6926845,-0.1709926,22049.5935
KneeRight,0.1194492,-0.5870767,2.789307,-0.08353298,0.7135822,0.04666688,0.6940064,22049.5935
AnkleRight,0.1828479,-0.973786,2.81952,-0.03217944,0.6855513,0.08373382,0.7224767,22049.5935
FootRight,0.1966844,-1.028937,2.721173,0,0,0,0,22049.5935
SpineShoulder,-0.030229,0.4046796,2.818896,-0.03685745,0.01093158,0.9985054,-0.03884752,22049.5935
HandTipLeft,-0.5896289,0.762343,2.692253,0,0,0,0,22049.5935
ThumbLeft,-0.5089121,0.683503,2.635222,0,0,0,0,22049.5935
HandTipRight,0.6297522,0.5089593,2.63306,0,0,0,0,22049.5935
ThumbRight,0.5213363,0.4542773,2.591928,0,0,0,0,22049.5935
SpineBase,-0.05465544,-0.1486725,2.857311,-0.005327683,0.01586767,0.9993201,-0.03284918,22082.555
SpineMid,-0.0445888,0.1714373,2.836184,-0.01664844,0.0162388,0.9991957,-0.0326673,22082.555
Neck,-0.03751266,0.483837,2.802764,-0.02883104,0.01187944,0.9970902,-0.06956121,22082.555
Head,-0.01244197,0.6225807,2.778292,0,0,0,0,22082.555
ShoulderLeft,-0.2392394,0.3788503,2.811976,0.02450179,0.7537148,-0.6558487,0.03429371,22082.555
ElbowLeft,-0.4721556,0.3902243,2.831511,0.6774405,-0.1887676,0.2556885,0.6633736,22082.555
WristLeft,-0.556245,0.589385,2.693126,0.5231987,-0.303404,0.7837178,-0.1414055,22082.555
HandLeft,-0.5689002,0.6727878,2.668717,0.5588875,-0.1398352,0.8139451,-0.07472803,22082.555
ShoulderRight,0.1498667,0.351595,2.791821,-0.01273554,0.7962015,0.6002633,-0.0747323,22082.555
ElbowRight,0.3383923,0.2233043,2.781985,-0.4544437,0.2551397,0.1115673,0.8461308,22082.555
WristRight,0.5294651,0.3394191,2.64946,-0.4957672,0.5258868,0.6910775,0.008357965,22082.555
HandRight,0.5733027,0.3958858,2.63468,-0.5245923,0.3246913,0.7820311,0.08835017,22082.555
HipLeft,-0.1341528,-0.144672,2.82144,0.1261367,-0.6694933,0.7120395,-0.1699062,22082.555
KneeLeft,-0.192838,-0.5788863,2.817415,0.05093384,-0.7019754,0.04394989,0.7090166,22082.555
AnkleLeft,-0.2078622,-0.9531907,2.81486,0.01745209,-0.6503502,0.01045649,0.7593622,22082.555
FootLeft,-0.2276981,-1.014086,2.702848,0,0,0,0,22082.555
HipRight,0.02599004,-0.1488167,2.819836,-0.1362595,0.6872401,0.6932694,-0.1688548,22082.555
KneeRight,0.1057918,-0.5843025,2.782608,-0.09360476,0.7033352,0.03401342,0.7038471,22082.555
AnkleRight,0.161103,-0.9762566,2.82174,-0.01032516,0.7379003,0.08485518,0.6694745,22082.555
FootRight,0.1603773,-1.033689,2.743242,0,0,0,0,22082.555
SpineShoulder,-0.03904284,0.4068533,2.813603,-0.02851187,0.01309556,0.9983817,-0.04743015,22082.555
HandTipLeft,-0.5835683,0.7590168,2.674961,0,0,0,0,22082.555
ThumbLeft,-0.5058627,0.67508,2.6234,0,0,0,0,22082.555
HandTipRight,0.6246963,0.4643928,2.634532,0,0,0,0,22082.555
ThumbRight,0.5150781,0.4118921,2.587357,0,0,0,0,22082.555
SpineBase,-0.06531736,-0.1462017,2.861347,0.001646535,0.01837008,0.9989433,-0.04209561,22116.9455
SpineMid,-0.05349575,0.1733354,2.834379,-0.007970148,0.01877447,0.9989129,-0.04191682,22116.9455
Neck,-0.04544343,0.485389,2.794349,-0.01868561,0.01298122,0.9964221,-0.08139624,22116.9455
Head,-0.01659328,0.6238706,2.768275,0,0,0,0,22116.9455
ShoulderLeft,-0.2438639,0.3825966,2.800534,0.02294087,0.750111,-0.6589466,0.05095564,22116.9455
ElbowLeft,-0.4793828,0.3847597,2.818581,0.6655278,-0.1949302,0.2482969,0.6763309,22116.9455
WristLeft,-0.5546858,0.5820483,2.678181,0.560146,-0.3010989,0.7584423,-0.1426228,22116.9455
HandLeft,-0.5660512,0.6596685,2.653674,0.5965959,-0.1473202,0.7850432,-0.07795623,22116.9455
ShoulderRight,0.1412686,0.3509053,2.789248,-0.0008596258,0.7999963,0.5953849,-0.07430924,22116.9455
ElbowRight,0.3226586,0.2016983,2.784563,-0.4130259,0.252838,0.1088059,0.8681266,22116.9455
WristRight,0.5216277,0.3090129,2.652385,-0.477102,0.543143,0.6908499,0.009787022,22116.9455
HandRight,0.5639174,0.3641436,2.636825,-0.522713,0.3266594,0.783522,0.07847303,22116.9455
HipLeft,-0.1452671,-0.1415661,2.824279,0.1234032,-0.6645814,0.7148682,-0.179072,22116.9455
KneeLeft,-0.1964068,-0.5788954,2.817608,-0.04641354,0.7074834,-0.03586959,-0.7042914,22116.9455
AnkleLeft,-0.2088127,-0.9531442,2.815171,0.01467956,-0.6523384,0.008341825,0.7577398,22116.9455
FootLeft,-0.2277179,-1.014513,2.702688,0,0,0,0,22116.9455
HipRight,0.01610885,-0.1470395,2.825024,-0.1250958,0.6899074,0.6925695,-0.1694884,22116.9455
KneeRight,0.08866473,-0.5779046,2.77429,-0.09977114,0.6967611,0.01668264,0.7101347,22116.9455
AnkleRight,0.1225717,-0.9641203,2.826337,0.01039481,0.6484635,0.07896981,0.7570672,22116.9455
FootRight,0.1410267,-1.025248,2.746718,0,0,0,0,22116.9455
SpineShoulder,-0.04722283,0.4084989,2.807031,-0.01828107,0.0143238,0.9980704,-0.05758612,22116.9455
HandTipLeft,-0.5793971,0.7404056,2.654669,0,0,0,0,22116.9455
ThumbLeft,-0.4978648,0.6617635,2.613143,0,0,0,0,22116.9455
HandTipRight,0.6153392,0.429927,2.635695,0,0,0,0,22116.9455
ThumbRight,0.5086408,0.3805192,2.592214,0,0,0,0,22116.9455
SpineBase,-0.07158162,-0.1466881,2.86383,0.007089407,0.02009012,0.9985358,-0.04972405,22149.4752
SpineMid,-0.0584757,0.172481,2.832043,0.00034488,0.02042551,0.9985609,-0.04958722,22149.4752
Neck,-0.04966803,0.4833066,2.784739,-0.007673428,0.01453836,0.9953012,-0.09542178,22149.4752
Head,-0.01982145,0.622674,2.757028,0,0,0,0,22149.4752
ShoulderLeft,-0.2480567,0.3796676,2.787354,0.01989334,0.7507051,-0.6566632,0.06956715,22149.4752
ElbowLeft,-0.484549,0.3677047,2.802042,0.6449904,-0.2124418,0.2424368,0.6928782,22149.4752
WristLeft,-0.552229,0.5581076,2.656994,0.5119811,-0.2905171,0.7877859,-0.1812971,22149.4752
HandLeft,-0.5625548,0.6149777,2.638259,0.5318996,-0.1573706,0.8276892,-0.08513471,22149.4752
ShoulderRight,0.133933,0.3493069,2.785419,0.01044502,0.8011556,0.5936221,-0.07518949,22149.4752
ElbowRight,0.315378,0.1896007,2.784052,-0.3960339,0.2569729,0.1131732,0.8742505,22149.4752
WristRight,0.5127814,0.2865777,2.653542,-0.4816676,0.5568045,0.6764566,0.0192746,22149.4752
HandRight,0.5490458,0.3332314,2.641721,-0.5319092,0.3224557,0.7772828,0.09447967,22149.4752
HipLeft,-0.1517659,-0.1421742,2.825892,0.1206027,-0.6630635,0.7147482,-0.1869138,22149.4752
KneeLeft,-0.2008711,-0.5807535,2.814489,-0.0482979,0.7114941,-0.03062557,-0.700361,22149.4752
AnkleLeft,-0.2092469,-0.9532143,2.814973,0.008078204,-0.6540614,0.007844856,0.7563576,22149.4752
FootLeft,-0.2273617,-1.015848,2.700508,0,0,0,0,22149.4752
HipRight,0.01025146,-0.1474159,2.828397,-0.1168261,0.6893056,0.6944574,-0.1701131,22149.4752
KneeRight,0.07503082,-0.5782981,2.76847,-0.1008078,0.6921384,0.002305929,0.7146866,22149.4752
AnkleRight,0.09568319,-0.9564016,2.831163,0.03476376,0.6664485,0.0789971,0.7405384,22149.4752
FootRight,0.1083368,-1.01485,2.746201,0,0,0,0,22149.4752
SpineShoulder,-0.05180944,0.4068205,2.79956,-0.007300871,0.01462119,0.9975042,-0.06868932,22149.4752
HandTipLeft,-0.5759875,0.6987972,2.634651,0,0,0,0,22149.4752
ThumbLeft,-0.4991058,0.617635,2.591333,0,0,0,0,22149.4752
HandTipRight,0.6065538,0.4035995,2.638177,0,0,0,0,22149.4752
ThumbRight,0.4962294,0.359002,2.593728,0,0,0,0,22149.4752
SpineBase,-0.08029582,-0.1503052,2.867835,0.01251947,0.02127381,0.9976615,-0.06373566,22182.4494
SpineMid,-0.06621311,0.1665497,2.827343,0.01198432,0.02130799,0.997668,-0.06372423,22182.4494
Neck,-0.05619463,0.4717975,2.766948,0.01001408,0.01658931,0.9925677,-0.120141,22182.4494
Head,-0.02330167,0.6128102,2.741401,0,0,0,0,22182.4494
ShoulderLeft,-0.2487857,0.3679771,2.769641,0.02733012,0.7524254,-0.6513508,0.0940817,22182.4494
ElbowLeft,-0.4841883,0.3351841,2.780176,0.613062,-0.2382372,0.2350232,0.7156551,22182.4494
WristLeft,-0.5457481,0.5102844,2.634171,0.5662283,-0.3120511,0.7417032,-0.1785667,22182.4494
HandLeft,-0.5592478,0.5833223,2.620307,0.5855942,-0.127336,0.8002527,-0.02146106,22182.4494
ShoulderRight,0.1287574,0.3442376,2.780706,0.04101877,0.7934514,0.602764,-0.07367425,22182.4494
ElbowRight,0.3064848,0.1701057,2.783772,-0.370743,0.2524179,0.1124898,0.8866684,22182.4494
WristRight,0.5056618,0.2697222,2.652692,-0.4914685,0.553622,0.6717187,0.02748493,22182.4494
HandRight,0.5389925,0.3102695,2.64501,-0.5212789,0.3210243,0.7813115,0.121508,22182.4494
HipLeft,-0.1604564,-0.1459526,2.829018,0.1142231,-0.6603284,0.7150934,-0.1988991,22182.4494
KneeLeft,-0.2082526,-0.5769554,2.797563,-0.06440204,0.7149088,-0.01417669,-0.6961012,22182.4494
AnkleLeft,-0.2093032,-0.9536219,2.814226,-0.01334688,-0.6515246,0.01767273,0.7583041,22182.4494
FootLeft,-0.2273183,-1.016275,2.699738,0,0,0,0,22182.4494
HipRight,0.001815124,-0.1507937,2.833286,-0.1045317,0.6870899,0.6973744,-0.1750702,22182.4494
KneeRight,0.05655989,-0.5752453,2.756073,-0.1074741,0.6863547,-0.02087663,0.7189789,22182.4494
AnkleRight,0.05803767,-0.9627599,2.837688,0.06717893,0.6584454,0.07889051,0.7454615,22182.4494
FootRight,0.06982417,-1.021662,2.754846,0,0,0,0,22182.4494
SpineShoulder,-0.05892237,0.3968788,2.785332,0.01026665,0.01469854,0.9957616,-0.09020742,22182.4494
HandTipLeft,-0.5785027,0.6721002,2.624032,0,0,0,0,22182.4494
ThumbLeft,-0.4959446,0.5803043,2.5774,0,0,0,0,22182.4494
HandTipRight,0.5977067,0.3750279,2.64682,0,0,0,0,22182.4494
ThumbRight,0.4833969,0.3387682,2.5955,0,0,0,0,22182.4494
SpineBase,-0.09113296,-0.1624084,2.873217,0.02041691,0.02431102,0.9962204,-0.08085188,22217.7806
SpineMid,-0.07460347,0.1525108,2.82207,0.01962409,0.02437536,0.9962363,-0.0808325,22217.7806
Neck,-0.0600777,0.4567322,2.753857,0.01748637,0.02267495,0.9911972,-0.1292594,22217.7806
Head,-0.02691144,0.5919941,2.725191,0,0,0,0,22217.7806
ShoulderLeft,-0.2498976,0.350504,2.755507,0.03055327,0.7553596,-0.6452814,0.1100472,22217.7806
ElbowLeft,-0.4805634,0.2952935,2.76686,0.5755351,-0.2541674,0.2291365,0.7427347,22217.7806
WristLeft,-0.5438912,0.4672184,2.61535,0.5890562,-0.3287403,0.7173444,-0.1742402,22217.7806
HandLeft,-0.5571015,0.5318729,2.599405,0.614662,-0.1510418,0.7735412,-0.03179599,22217.7806
ShoulderRight,0.1218527,0.3286068,2.771813,0.05327293,0.794691,0.5995371,-0.07863595,22217.7806
ElbowRight,0.3017806,0.1543013,2.782595,-0.3653211,0.2726219,0.137711,0.8793484,22217.7806
WristRight,0.4741268,0.2278948,2.662394,-0.4791318,0.57845,0.6600828,0.01091666,22217.7806
HandRight,0.5229858,0.2871409,2.643034,-0.54074,0.3447754,0.7626556,0.08418202,22217.7806
HipLeft,-0.1720795,-0.1580103,2.833079,0.1054483,-0.6559412,0.7163733,-0.2131454,22217.7806
KneeLeft,-0.2177569,-0.5780304,2.757964,-0.1005487,0.7181474,0.02224978,-0.688229,22217.7806
AnkleLeft,-0.2118124,-0.9552802,2.810178,-0.05104152,-0.6554993,0.04665303,0.7520232,22217.7806
FootLeft,-0.2272566,-1.017298,2.699396,0,0,0,0,22217.7806
HipRight,-0.007983739,-0.1627282,2.83997,-0.08770995,0.6853204,0.7003725,-0.1792241,22217.7806
KneeRight,0.03120657,-0.5733809,2.742583,-0.1125823,0.6703679,-0.0538789,0.7314569,22217.7806
AnkleRight,0.03116917,-0.9597994,2.841276,0.08174049,0.6500799,0.09417731,0.7495633,22217.7806
FootRight,0.04516741,-1.025685,2.756947,0,0,0,0,22217.7806
SpineShoulder,-0.06391513,0.3818351,2.773672,0.01786605,0.02104018,0.9941813,-0.1041233,22217.7806
HandTipLeft,-0.5742816,0.6177745,2.592287,0,0,0,0,22217.7806
ThumbLeft,-0.4935196,0.5335877,2.559909,0,0,0,0,22217.7806
HandTipRight,0.5788451,0.3534268,2.641941,0,0,0,0,22217.7806
ThumbRight,0.4712133,0.3072456,2.598823,0,0,0,0,22217.7806
SpineBase,-0.1006557,-0.1884055,2.876789,0.02446456,0.02616841,0.9943231,-0.1001915,22249.7186
SpineMid,-0.08274203,0.1194436,2.81451,0.02115919,0.02650131,0.9943989,-0.1001039,22249.7186
Neck,-0.06444523,0.4186868,2.736424,0.0166744,0.02831953,0.9888053,-0.1455473,22249.7186
Head,-0.0320817,0.5573928,2.710897,0,0,0,0,22249.7186
ShoulderLeft,-0.2490892,0.3144436,2.738985,0.03730779,0.7532997,-0.6443819,0.1261735,22249.7186
ElbowLeft,-0.4786128,0.2510043,2.752584,0.5605291,-0.2577622,0.2298269,0.752692,22249.7186
WristLeft,-0.5411877,0.4355224,2.588012,0.5975271,-0.3248492,0.7104239,-0.1809203,22249.7186
HandLeft,-0.5528987,0.4770852,2.576942,0.6036351,-0.1830412,0.775764,-0.01762875,22249.7186
ShoulderRight,0.1123203,0.291795,2.754437,0.0583577,0.794738,0.5964898,-0.09584276,22249.7186
ElbowRight,0.2974182,0.1256897,2.778969,-0.3765574,0.2450357,0.1608468,0.8788005,22249.7186
WristRight,0.4695363,0.2207399,2.661011,-0.4858654,0.5409814,0.6864452,0.008185804,22249.7186
HandRight,0.5152323,0.2720332,2.639232,-0.5239004,0.3749508,0.7625002,0.05944471,22249.7186
HipLeft,-0.1827971,-0.182755,2.835738,0.09367508,-0.6470777,0.72245,-0.2249035,22249.7186
KneeLeft,-0.2205821,-0.5778271,2.726671,-0.1281302,0.7079394,0.06039331,-0.6919228,22249.7186
AnkleLeft,-0.2171469,-0.9597913,2.802696,-0.06918655,-0.6687396,0.06965252,0.7369865,22249.7186
FootLeft,-0.2279699,-1.019784,2.696671,0,0,0,0,22249.7186
HipRight,-0.0159681,-0.1893164,2.844482,-0.06928482,0.6856939,0.7001252,-0.1866766,22249.7186
KneeRight,0.01291581,-0.5838777,2.731494,-0.1175867,0.6474484,-0.08173056,0.7485346,22249.7186
AnkleRight,-4.445677E-05,-0.9616811,2.850148,0.1115838,0.6462135,0.1038127,0.7477835,22249.7186
FootRight,0.01218496,-1.030417,2.770969,0,0,0,0,22249.7186
SpineShoulder,-0.06913228,0.3450582,2.758519,0.01724789,0.02734252,0.9920446,-0.1216657,22249.7186
HandTipLeft,-0.5717084,0.5617148,2.568195,0,0,0,0,22249.7186
ThumbLeft,-0.4832853,0.4859083,2.534333,0,0,0,0,22249.7186
HandTipRight,0.5686762,0.3369864,2.63926,0,0,0,0,22249.7186
ThumbRight,0.4577069,0.2870346,2.592214,0,0,0,0,22249.7186
SpineBase,-0.1076413,-0.2265978,2.879056,0.01966479,0.02669391,0.9932197,-0.1114245,22282.7176
SpineMid,-0.08950971,0.0809462,2.809481,0.02279408,0.0263427,0.9931527,-0.1115081,22282.7176
Neck,-0.07124706,0.3812185,2.726439,0.02481639,0.02621998,0.9878188,-0.151363,22282.7176
Head,-0.03677908,0.5153347,2.702785,0,0,0,0,22282.7176
ShoulderLeft,-0.2519603,0.2770109,2.72862,0.0395951,0.7517683,-0.6438884,0.1366914,22282.7176
ElbowLeft,-0.4802956,0.2028392,2.738406,0.5395986,-0.2890843,0.233428,0.7554965,22282.7176
WristLeft,-0.5330962,0.3695214,2.571869,0.5948814,-0.3334041,0.7009016,-0.209033,22282.7176
HandLeft,-0.546954,0.4290031,2.552762,0.6136422,-0.1810297,0.766936,-0.04980589,22282.7176
ShoulderRight,0.1075491,0.2605315,2.748442,0.07097385,0.7835779,0.6096943,-0.09613123,22282.7176
ElbowRight,0.2952379,0.0965097,2.776622,-0.37884,0.2486047,0.1718855,0.8747178,22282.7176
WristRight,0.4604454,0.2010256,2.652493,-0.485383,0.5233876,0.7000504,-0.01995876,22282.7176
HandRight,0.5024942,0.2563951,2.631834,-0.522959,0.3408669,0.7798791,0.0459586,22282.7176
HipLeft,-0.1905653,-0.2200175,2.838686,0.08242245,-0.6424246,0.7271794,-0.2273925,22282.7176
KneeLeft,-0.2248886,-0.5855345,2.697237,0.1533367,-0.6424899,-0.1093806,0.7427856,22282.7176
AnkleLeft,-0.2210484,-0.9621343,2.798002,-0.09245128,-0.6755684,0.09201719,0.7256672,22282.7176
FootLeft,-0.2288541,-1.021349,2.694491,0,0,0,0,22282.7176
HipRight,-0.02197077,-0.2273929,2.846099,-0.06293415,0.6829476,0.7012193,-0.1947136,22282.7176
KneeRight,-0.004584647,-0.5975051,2.717225,-0.1273107,0.6536039,-0.109831,0.7379236,22282.7176
AnkleRight,-0.01926137,-0.9662961,2.850285,0.1230004,0.619095,0.1219696,0.7659737,22282.7176
FootRight,-0.001130579,-1.031881,2.774319,0,0,0,0,22282.7176
SpineShoulder,-0.07585637,0.3071755,2.749577,0.0254487,0.02605979,0.9908953,-0.1296134,22282.7176
HandTipLeft,-0.5733011,0.5083411,2.541544,0,0,0,0,22282.7176
ThumbLeft,-0.474185,0.4380018,2.513444,0,0,0,0,22282.7176
HandTipRight,0.5517678,0.3224768,2.633538,0,0,0,0,22282.7176
ThumbRight,0.4445721,0.2742822,2.585727,0,0,0,0,22282.7176
SpineBase,-0.1141144,-0.2710663,2.882333,0.0178576,0.02979908,0.9922273,-0.1194913,22317.6299
SpineMid,-0.09405205,0.03576303,2.807637,0.01915948,0.02964227,0.992203,-0.1195303,22317.6299
Neck,-0.07394281,0.3349458,2.719628,0.01922399,0.02981319,0.9865466,-0.1595854,22317.6299
Head,-0.04134959,0.4822299,2.697647,0,0,0,0,22317.6299
ShoulderLeft,-0.2575854,0.2363533,2.727353,0.05531545,0.7423192,-0.6543528,0.1331344,22317.6299
ElbowLeft,-0.4726576,0.1531005,2.732559,0.5201521,-0.3045293,0.2213424,0.7666233,22317.6299
WristLeft,-0.5289368,0.3284434,2.5534,0.5758561,-0.3316148,0.713879,-0.2209028,22317.6299
HandLeft,-0.5411637,0.3824679,2.53021,0.5970144,-0.203933,0.7703304,-0.09260837,22317.6299
ShoulderRight,0.1001607,0.2067955,2.746981,0.08127108,0.7975506,0.5899057,-0.09653668,22317.6299
ElbowRight,0.2923849,0.06599593,2.771469,-0.4174263,0.2439149,0.1784562,0.8569797,22317.6299
WristRight,0.4521885,0.1874889,2.643122,-0.5055568,0.494256,0.7066575,-0.02753851,22317.6299
HandRight,0.489839,0.2453426,2.625038,-0.5403087,0.3038496,0.7832339,0.04781906,22317.6299
HipLeft,-0.1976168,-0.263203,2.842148,0.07465067,-0.6362338,0.7325998,-0.2300683,22317.6299
KneeLeft,-0.2264872,-0.6157506,2.662381,0.1843307,-0.6527526,-0.1475414,0.7198387,22317.6299
AnkleLeft,-0.2231148,-0.9654905,2.789206,-0.1222445,-0.6766835,0.1225829,0.7156319,22317.6299
FootLeft,-0.228832,-1.021761,2.694177,0,0,0,0,22317.6299
HipRight,-0.02770705,-0.2720745,2.849281,-0.05748134,0.6825667,0.7008902,-0.1988754,22317.6299
KneeRight,-0.02027138,-0.6350605,2.695587,-0.1420709,0.665159,-0.1395345,0.7196594,22317.6299
AnkleRight,-0.03655623,-0.97808,2.855412,0.1474837,0.5865613,0.1595285,0.7802212,22317.6299
FootRight,-0.01137593,-1.032003,2.778251,0,0,0,0,22317.6299
SpineShoulder,-0.07899597,0.2612574,2.744033,0.01992559,0.0296264,0.9898665,-0.1374395,22317.6299
HandTipLeft,-0.5660053,0.4623568,2.51699,0,0,0,0,22317.6299
ThumbLeft,-0.4698976,0.385825,2.48975,0,0,0,0,22317.6299
HandTipRight,0.5349843,0.3171481,2.622423,0,0,0,0,22317.6299
ThumbRight,0.4289362,0.2514317,2.581187,0,0,0,0,22317.6299
SpineBase,-0.1166233,-0.2946183,2.876783,0.01899441,0.02946361,0.9928241,-0.1143297,22349.8667
SpineMid,-0.09693423,0.009930983,2.806012,0.02341515,0.02895422,0.9927297,-0.1144598,22349.8667
Neck,-0.07722194,0.3071729,2.722366,0.02661281,0.02841086,0.9873581,-0.153651,22349.8667
Head,-0.04708567,0.4470345,2.699241,0,0,0,0,22349.8667
